Province,Area Type,Age Group,Gender,Income Bracket (ZAR),Package,Customer Count
Gauteng,Suburban,26-35,Other,20-40k,100/100 Mbps,57
Gauteng,Suburban,26-35,Other,20-40k,200/200 Mbps,68
Gauteng,Suburban,26-35,Other,20-40k,500/500 Mbps,6
Gauteng,Suburban,26-35,Other,20-40k,1000/1000 Mbps,41
Gauteng,Suburban,26-35,Other,40k+,10/10 Mbps,78
Gauteng,Suburban,26-35,Other,40k+,50/50 Mbps,5
Gauteng,Suburban,26-35,Other,40k+,100/100 Mbps,61
Gauteng,Suburban,26-35,Other,40k+,200/200 Mbps,91
Gauteng,Suburban,26-35,Other,40k+,500/500 Mbps,27
Gauteng,Suburban,26-35,Other,40k+,1000/1000 Mbps,85
Gauteng,Suburban,36-50,Male,<10k,10/10 Mbps,92
Gauteng,Suburban,36-50,Male,<10k,50/50 Mbps,6
Gauteng,Suburban,36-50,Male,<10k,100/100 Mbps,45
Gauteng,Suburban,36-50,Male,<10k,200/200 Mbps,48
Gauteng,Suburban,36-50,Male,<10k,500/500 Mbps,12
Gauteng,Suburban,36-50,Male,<10k,1000/1000 Mbps,74
Gauteng,Suburban,36-50,Male,10-20k,10/10 Mbps,64
Gauteng,Suburban,36-50,Male,10-20k,50/50 Mbps,70
Gauteng,Suburban,36-50,Male,10-20k,100/100 Mbps,18
Gauteng,Suburban,36-50,Male,10-20k,200/200 Mbps,78
Gauteng,Suburban,36-50,Male,10-20k,500/500 Mbps,80
Gauteng,Suburban,36-50,Male,10-20k,1000/1000 Mbps,64
Gauteng,Suburban,36-50,Male,20-40k,10/10 Mbps,80
Gauteng,Suburban,36-50,Male,20-40k,50/50 Mbps,16
Gauteng,Suburban,36-50,Male,20-40k,100/100 Mbps,14
Gauteng,Suburban,36-50,Male,20-40k,200/200 Mbps,30
Gauteng,Suburban,36-50,Male,20-40k,500/500 Mbps,81
Gauteng,Suburban,36-50,Male,20-40k,1000/1000 Mbps,67
Gauteng,Suburban,36-50,Male,40k+,10/10 Mbps,43
Gauteng,Suburban,36-50,Male,40k+,50/50 Mbps,12
Gauteng,Suburban,36-50,Male,40k+,100/100 Mbps,34
Gauteng,Suburban,36-50,Male,40k+,200/200 Mbps,14
Gauteng,Suburban,36-50,Male,40k+,500/500 Mbps,47
Gauteng,Suburban,36-50,Male,40k+,1000/1000 Mbps,62
Gauteng,Suburban,36-50,Female,<10k,10/10 Mbps,60
Gauteng,Suburban,36-50,Female,<10k,50/50 Mbps,26
Gauteng,Suburban,36-50,Female,<10k,100/100 Mbps,43
Gauteng,Suburban,36-50,Female,<10k,200/200 Mbps,85
Gauteng,Suburban,36-50,Female,<10k,500/500 Mbps,98
Gauteng,Suburban,36-50,Female,<10k,1000/1000 Mbps,86
Gauteng,Suburban,36-50,Female,10-20k,10/10 Mbps,80
Gauteng,Suburban,36-50,Female,10-20k,50/50 Mbps,18
Gauteng,Suburban,36-50,Female,10-20k,100/100 Mbps,21
Gauteng,Suburban,36-50,Female,10-20k,200/200 Mbps,46
Gauteng,Suburban,36-50,Female,10-20k,500/500 Mbps,54
Gauteng,Suburban,36-50,Female,10-20k,1000/1000 Mbps,91
Gauteng,Suburban,36-50,Female,20-40k,10/10 Mbps,51
Gauteng,Suburban,36-50,Female,20-40k,50/50 Mbps,21
Gauteng,Suburban,36-50,Female,20-40k,100/100 Mbps,8
Gauteng,Suburban,36-50,Female,20-40k,200/200 Mbps,76
Gauteng,Suburban,36-50,Female,20-40k,500/500 Mbps,88
Gauteng,Suburban,36-50,Female,20-40k,1000/1000 Mbps,62
Gauteng,Suburban,36-50,Female,40k+,10/10 Mbps,17
Gauteng,Suburban,36-50,Female,40k+,50/50 Mbps,58
Gauteng,Suburban,36-50,Female,40k+,100/100 Mbps,69
Gauteng,Suburban,36-50,Female,40k+,200/200 Mbps,49
Gauteng,Suburban,36-50,Female,40k+,500/500 Mbps,68
Gauteng,Suburban,36-50,Female,40k+,1000/1000 Mbps,47
Gauteng,Suburban,36-50,Other,<10k,10/10 Mbps,43
Gauteng,Suburban,36-50,Other,<10k,50/50 Mbps,50
Gauteng,Suburban,36-50,Other,<10k,100/100 Mbps,45
Gauteng,Suburban,36-50,Other,<10k,200/200 Mbps,83
Gauteng,Suburban,36-50,Other,<10k,500/500 Mbps,65
Gauteng,Suburban,36-50,Other,<10k,1000/1000 Mbps,57
Gauteng,Suburban,36-50,Other,10-20k,10/10 Mbps,36
Gauteng,Suburban,36-50,Other,10-20k,50/50 Mbps,52
Gauteng,Suburban,36-50,Other,10-20k,100/100 Mbps,32
Gauteng,Suburban,36-50,Other,10-20k,200/200 Mbps,72
Gauteng,Suburban,36-50,Other,10-20k,500/500 Mbps,44
Gauteng,Suburban,36-50,Other,10-20k,1000/1000 Mbps,42
Gauteng,Suburban,36-50,Other,20-40k,10/10 Mbps,73
Gauteng,Suburban,36-50,Other,20-40k,50/50 Mbps,75
Gauteng,Suburban,36-50,Other,20-40k,100/100 Mbps,75
Gauteng,Suburban,36-50,Other,20-40k,200/200 Mbps,80
Gauteng,Suburban,36-50,Other,20-40k,500/500 Mbps,65
Gauteng,Suburban,36-50,Other,20-40k,1000/1000 Mbps,26
Gauteng,Suburban,36-50,Other,40k+,10/10 Mbps,76
Gauteng,Suburban,36-50,Other,40k+,50/50 Mbps,57
Gauteng,Suburban,36-50,Other,40k+,100/100 Mbps,87
Gauteng,Suburban,36-50,Other,40k+,200/200 Mbps,20
Gauteng,Suburban,36-50,Other,40k+,500/500 Mbps,79
Gauteng,Suburban,36-50,Other,40k+,1000/1000 Mbps,95
Gauteng,Suburban,51+,Male,<10k,10/10 Mbps,64
Gauteng,Suburban,51+,Male,<10k,50/50 Mbps,87
Gauteng,Suburban,51+,Male,<10k,100/100 Mbps,37
Gauteng,Suburban,51+,Male,<10k,200/200 Mbps,17
Gauteng,Suburban,51+,Male,<10k,500/500 Mbps,8
Gauteng,Suburban,51+,Male,<10k,1000/1000 Mbps,17
Gauteng,Suburban,51+,Male,10-20k,10/10 Mbps,50
Gauteng,Suburban,51+,Male,10-20k,50/50 Mbps,16
Gauteng,Suburban,51+,Male,10-20k,100/100 Mbps,92
Gauteng,Suburban,51+,Male,10-20k,200/200 Mbps,52
Gauteng,Suburban,51+,Male,10-20k,500/500 Mbps,90
Gauteng,Suburban,51+,Male,10-20k,1000/1000 Mbps,78
Gauteng,Suburban,51+,Male,20-40k,10/10 Mbps,17
Gauteng,Suburban,51+,Male,20-40k,50/50 Mbps,31
Gauteng,Suburban,51+,Male,20-40k,100/100 Mbps,65
Gauteng,Suburban,51+,Male,20-40k,200/200 Mbps,95
Gauteng,Suburban,51+,Male,20-40k,500/500 Mbps,13
Gauteng,Suburban,51+,Male,20-40k,1000/1000 Mbps,55
Gauteng,Suburban,51+,Male,40k+,10/10 Mbps,98
Gauteng,Suburban,51+,Male,40k+,50/50 Mbps,47
Gauteng,Suburban,51+,Male,40k+,100/100 Mbps,56
Gauteng,Suburban,51+,Male,40k+,200/200 Mbps,85
Gauteng,Suburban,51+,Male,40k+,500/500 Mbps,61
Gauteng,Suburban,51+,Male,40k+,1000/1000 Mbps,77
Gauteng,Suburban,51+,Female,<10k,10/10 Mbps,29
Gauteng,Suburban,51+,Female,<10k,50/50 Mbps,21
Gauteng,Suburban,51+,Female,<10k,100/100 Mbps,30
Gauteng,Suburban,51+,Female,<10k,200/200 Mbps,26
Gauteng,Suburban,51+,Female,<10k,500/500 Mbps,19
Gauteng,Suburban,51+,Female,<10k,1000/1000 Mbps,29
Gauteng,Suburban,51+,Female,10-20k,10/10 Mbps,76
Gauteng,Suburban,51+,Female,10-20k,50/50 Mbps,13
Gauteng,Suburban,51+,Female,10-20k,100/100 Mbps,60
Gauteng,Suburban,51+,Female,10-20k,200/200 Mbps,45
Gauteng,Suburban,51+,Female,10-20k,500/500 Mbps,94
Gauteng,Suburban,51+,Female,10-20k,1000/1000 Mbps,81
Gauteng,Suburban,51+,Female,20-40k,10/10 Mbps,58
Gauteng,Suburban,51+,Female,20-40k,50/50 Mbps,12
Gauteng,Suburban,51+,Female,20-40k,100/100 Mbps,64
Gauteng,Suburban,51+,Female,20-40k,200/200 Mbps,99
Gauteng,Suburban,51+,Female,20-40k,500/500 Mbps,89
Gauteng,Suburban,51+,Female,20-40k,1000/1000 Mbps,25
Gauteng,Suburban,51+,Female,40k+,10/10 Mbps,64
Gauteng,Suburban,51+,Female,40k+,50/50 Mbps,82
Gauteng,Suburban,51+,Female,40k+,100/100 Mbps,47
Gauteng,Suburban,51+,Female,40k+,200/200 Mbps,87
Gauteng,Suburban,51+,Female,40k+,500/500 Mbps,32
Gauteng,Suburban,51+,Female,40k+,1000/1000 Mbps,91
Gauteng,Suburban,51+,Other,<10k,10/10 Mbps,72
Gauteng,Suburban,51+,Other,<10k,50/50 Mbps,33
Gauteng,Suburban,51+,Other,<10k,100/100 Mbps,46
Gauteng,Suburban,51+,Other,<10k,200/200 Mbps,66
Gauteng,Suburban,51+,Other,<10k,500/500 Mbps,65
Gauteng,Suburban,51+,Other,<10k,1000/1000 Mbps,82
Gauteng,Suburban,51+,Other,10-20k,10/10 Mbps,76
Gauteng,Suburban,51+,Other,10-20k,50/50 Mbps,9
Gauteng,Suburban,51+,Other,10-20k,100/100 Mbps,6
Gauteng,Suburban,51+,Other,10-20k,200/200 Mbps,84
Gauteng,Suburban,51+,Other,10-20k,500/500 Mbps,79
Gauteng,Suburban,51+,Other,10-20k,1000/1000 Mbps,60
Gauteng,Suburban,51+,Other,20-40k,10/10 Mbps,95
Gauteng,Suburban,51+,Other,20-40k,50/50 Mbps,92
Gauteng,Suburban,51+,Other,20-40k,100/100 Mbps,27
Gauteng,Suburban,51+,Other,20-40k,200/200 Mbps,64
Gauteng,Suburban,51+,Other,20-40k,500/500 Mbps,97
Gauteng,Suburban,51+,Other,20-40k,1000/1000 Mbps,94
Gauteng,Suburban,51+,Other,40k+,10/10 Mbps,30
Gauteng,Suburban,51+,Other,40k+,50/50 Mbps,44
Gauteng,Suburban,51+,Other,40k+,100/100 Mbps,43
Gauteng,Suburban,51+,Other,40k+,200/200 Mbps,69
Gauteng,Suburban,51+,Other,40k+,500/500 Mbps,32
Gauteng,Suburban,51+,Other,40k+,1000/1000 Mbps,8
Gauteng,Rural,18-25,Male,<10k,10/10 Mbps,8
Gauteng,Rural,18-25,Male,<10k,50/50 Mbps,87
Gauteng,Rural,18-25,Male,<10k,100/100 Mbps,76
Gauteng,Rural,18-25,Male,<10k,200/200 Mbps,77
Gauteng,Rural,18-25,Male,<10k,500/500 Mbps,72
Gauteng,Rural,18-25,Male,<10k,1000/1000 Mbps,15
Gauteng,Rural,18-25,Male,10-20k,10/10 Mbps,33
Gauteng,Rural,18-25,Male,10-20k,50/50 Mbps,95
Gauteng,Rural,18-25,Male,10-20k,100/100 Mbps,22
Gauteng,Rural,18-25,Male,10-20k,200/200 Mbps,19
Gauteng,Rural,18-25,Male,10-20k,500/500 Mbps,49
Gauteng,Rural,18-25,Male,10-20k,1000/1000 Mbps,87
Gauteng,Rural,18-25,Male,20-40k,10/10 Mbps,84
Gauteng,Rural,18-25,Male,20-40k,50/50 Mbps,74
Gauteng,Rural,18-25,Male,20-40k,100/100 Mbps,49
Gauteng,Rural,18-25,Male,20-40k,200/200 Mbps,74
Gauteng,Rural,18-25,Male,20-40k,500/500 Mbps,92
Gauteng,Rural,18-25,Male,20-40k,1000/1000 Mbps,81
Gauteng,Rural,18-25,Male,40k+,10/10 Mbps,5
Gauteng,Rural,18-25,Male,40k+,50/50 Mbps,80
Gauteng,Rural,18-25,Male,40k+,100/100 Mbps,21
Gauteng,Rural,18-25,Male,40k+,200/200 Mbps,31
Gauteng,Rural,18-25,Male,40k+,500/500 Mbps,17
Gauteng,Rural,18-25,Male,40k+,1000/1000 Mbps,93
Gauteng,Rural,18-25,Female,<10k,10/10 Mbps,34
Gauteng,Rural,18-25,Female,<10k,50/50 Mbps,22
Gauteng,Rural,18-25,Female,<10k,100/100 Mbps,43
Gauteng,Rural,18-25,Female,<10k,200/200 Mbps,53
Gauteng,Rural,18-25,Female,<10k,500/500 Mbps,68
Gauteng,Rural,18-25,Female,<10k,1000/1000 Mbps,22
Gauteng,Rural,18-25,Female,10-20k,10/10 Mbps,30
Gauteng,Rural,18-25,Female,10-20k,50/50 Mbps,48
Gauteng,Rural,18-25,Female,10-20k,100/100 Mbps,71
Gauteng,Rural,18-25,Female,10-20k,200/200 Mbps,26
Gauteng,Rural,18-25,Female,10-20k,500/500 Mbps,17
Gauteng,Rural,18-25,Female,10-20k,1000/1000 Mbps,74
Gauteng,Rural,18-25,Female,20-40k,10/10 Mbps,77
Gauteng,Rural,18-25,Female,20-40k,50/50 Mbps,60
Gauteng,Rural,18-25,Female,20-40k,100/100 Mbps,73
Gauteng,Rural,18-25,Female,20-40k,200/200 Mbps,27
Gauteng,Rural,18-25,Female,20-40k,500/500 Mbps,87
Gauteng,Rural,18-25,Female,20-40k,1000/1000 Mbps,40
Gauteng,Rural,18-25,Female,40k+,10/10 Mbps,32
Gauteng,Rural,18-25,Female,40k+,50/50 Mbps,84
Gauteng,Rural,18-25,Female,40k+,100/100 Mbps,68
Gauteng,Rural,18-25,Female,40k+,200/200 Mbps,51
Gauteng,Rural,18-25,Female,40k+,500/500 Mbps,11
Gauteng,Rural,18-25,Female,40k+,1000/1000 Mbps,50
Gauteng,Rural,18-25,Other,<10k,10/10 Mbps,90
Gauteng,Rural,18-25,Other,<10k,50/50 Mbps,85
Gauteng,Rural,18-25,Other,<10k,100/100 Mbps,83
Gauteng,Rural,18-25,Other,<10k,200/200 Mbps,42
Gauteng,Rural,18-25,Other,<10k,500/500 Mbps,63
Gauteng,Rural,18-25,Other,<10k,1000/1000 Mbps,52
Gauteng,Rural,18-25,Other,10-20k,10/10 Mbps,68
Gauteng,Rural,18-25,Other,10-20k,50/50 Mbps,24
Gauteng,Rural,18-25,Other,10-20k,100/100 Mbps,20
Gauteng,Rural,18-25,Other,10-20k,200/200 Mbps,64
Gauteng,Rural,18-25,Other,10-20k,500/500 Mbps,74
Gauteng,Rural,18-25,Other,10-20k,1000/1000 Mbps,32
Gauteng,Rural,18-25,Other,20-40k,10/10 Mbps,95
Gauteng,Rural,18-25,Other,20-40k,50/50 Mbps,90
Gauteng,Rural,18-25,Other,20-40k,100/100 Mbps,84
Gauteng,Rural,18-25,Other,20-40k,200/200 Mbps,47
Gauteng,Rural,18-25,Other,20-40k,500/500 Mbps,44
Gauteng,Rural,18-25,Other,20-40k,1000/1000 Mbps,57
Gauteng,Rural,18-25,Other,40k+,10/10 Mbps,45
Gauteng,Rural,18-25,Other,40k+,50/50 Mbps,77
Gauteng,Rural,18-25,Other,40k+,100/100 Mbps,77
Gauteng,Rural,18-25,Other,40k+,200/200 Mbps,82
Gauteng,Rural,18-25,Other,40k+,500/500 Mbps,66
Gauteng,Rural,18-25,Other,40k+,1000/1000 Mbps,43
Gauteng,Rural,26-35,Male,<10k,10/10 Mbps,82
Gauteng,Rural,26-35,Male,<10k,50/50 Mbps,86
Gauteng,Rural,26-35,Male,<10k,100/100 Mbps,15
Gauteng,Rural,26-35,Male,<10k,200/200 Mbps,8
Gauteng,Rural,26-35,Male,<10k,500/500 Mbps,7
Gauteng,Rural,26-35,Male,<10k,1000/1000 Mbps,47
Gauteng,Rural,26-35,Male,10-20k,10/10 Mbps,37
Gauteng,Rural,26-35,Male,10-20k,50/50 Mbps,61
Gauteng,Rural,26-35,Male,10-20k,100/100 Mbps,31
Gauteng,Rural,26-35,Male,10-20k,200/200 Mbps,90
Gauteng,Rural,26-35,Male,10-20k,500/500 Mbps,77
Gauteng,Rural,26-35,Male,10-20k,1000/1000 Mbps,61
Gauteng,Rural,26-35,Male,20-40k,10/10 Mbps,44
Gauteng,Rural,26-35,Male,20-40k,50/50 Mbps,68
Gauteng,Rural,26-35,Male,20-40k,100/100 Mbps,12
Gauteng,Rural,26-35,Male,20-40k,200/200 Mbps,92
Gauteng,Rural,26-35,Male,20-40k,500/500 Mbps,75
Gauteng,Rural,26-35,Male,20-40k,1000/1000 Mbps,30
Gauteng,Rural,26-35,Male,40k+,10/10 Mbps,50
Gauteng,Rural,26-35,Male,40k+,50/50 Mbps,77
Gauteng,Rural,26-35,Male,40k+,100/100 Mbps,82
Gauteng,Rural,26-35,Male,40k+,200/200 Mbps,51
Gauteng,Rural,26-35,Male,40k+,500/500 Mbps,72
Gauteng,Rural,26-35,Male,40k+,1000/1000 Mbps,45
Gauteng,Rural,26-35,Female,<10k,10/10 Mbps,48
Gauteng,Rural,26-35,Female,<10k,50/50 Mbps,6
Gauteng,Rural,26-35,Female,<10k,100/100 Mbps,34
Gauteng,Rural,26-35,Female,<10k,200/200 Mbps,54
Gauteng,Rural,26-35,Female,<10k,500/500 Mbps,65
Gauteng,Rural,26-35,Female,<10k,1000/1000 Mbps,29
Gauteng,Rural,26-35,Female,10-20k,10/10 Mbps,13
Gauteng,Rural,26-35,Female,10-20k,50/50 Mbps,65
Gauteng,Rural,26-35,Female,10-20k,100/100 Mbps,26
Gauteng,Rural,26-35,Female,10-20k,200/200 Mbps,73
Gauteng,Rural,26-35,Female,10-20k,500/500 Mbps,5
Gauteng,Rural,26-35,Female,10-20k,1000/1000 Mbps,34
Gauteng,Rural,26-35,Female,20-40k,10/10 Mbps,62
Gauteng,Rural,26-35,Female,20-40k,50/50 Mbps,95
Gauteng,Rural,26-35,Female,20-40k,100/100 Mbps,6
Gauteng,Rural,26-35,Female,20-40k,200/200 Mbps,77
Gauteng,Rural,26-35,Female,20-40k,500/500 Mbps,71
Gauteng,Rural,26-35,Female,20-40k,1000/1000 Mbps,40
Gauteng,Rural,26-35,Female,40k+,10/10 Mbps,5
Gauteng,Rural,26-35,Female,40k+,50/50 Mbps,5
Gauteng,Rural,26-35,Female,40k+,100/100 Mbps,74
Gauteng,Rural,26-35,Female,40k+,200/200 Mbps,20
Gauteng,Rural,26-35,Female,40k+,500/500 Mbps,24
Gauteng,Rural,26-35,Female,40k+,1000/1000 Mbps,98
Gauteng,Rural,26-35,Other,<10k,10/10 Mbps,65
Gauteng,Rural,26-35,Other,<10k,50/50 Mbps,92
Gauteng,Rural,26-35,Other,<10k,100/100 Mbps,10
Gauteng,Rural,26-35,Other,<10k,200/200 Mbps,27
Gauteng,Rural,26-35,Other,<10k,500/500 Mbps,39
Gauteng,Rural,26-35,Other,<10k,1000/1000 Mbps,29
Gauteng,Rural,26-35,Other,10-20k,10/10 Mbps,38
Gauteng,Rural,26-35,Other,10-20k,50/50 Mbps,45
Gauteng,Rural,26-35,Other,10-20k,100/100 Mbps,52
Gauteng,Rural,26-35,Other,10-20k,200/200 Mbps,82
Gauteng,Rural,26-35,Other,10-20k,500/500 Mbps,19
Gauteng,Rural,26-35,Other,10-20k,1000/1000 Mbps,9
Gauteng,Rural,26-35,Other,20-40k,10/10 Mbps,5
Gauteng,Rural,26-35,Other,20-40k,50/50 Mbps,36
Gauteng,Rural,26-35,Other,20-40k,100/100 Mbps,46
Gauteng,Rural,26-35,Other,20-40k,200/200 Mbps,56
Gauteng,Rural,26-35,Other,20-40k,500/500 Mbps,63
Gauteng,Rural,26-35,Other,20-40k,1000/1000 Mbps,50
Gauteng,Rural,26-35,Other,40k+,10/10 Mbps,23
Gauteng,Rural,26-35,Other,40k+,50/50 Mbps,86
Gauteng,Rural,26-35,Other,40k+,100/100 Mbps,34
Gauteng,Rural,26-35,Other,40k+,200/200 Mbps,36
Gauteng,Rural,26-35,Other,40k+,500/500 Mbps,16
Gauteng,Rural,26-35,Other,40k+,1000/1000 Mbps,32
Gauteng,Rural,36-50,Male,<10k,10/10 Mbps,76
Gauteng,Rural,36-50,Male,<10k,50/50 Mbps,80
Gauteng,Rural,36-50,Male,<10k,100/100 Mbps,22
Gauteng,Rural,36-50,Male,<10k,200/200 Mbps,86
Gauteng,Rural,36-50,Male,<10k,500/500 Mbps,19
Gauteng,Rural,36-50,Male,<10k,1000/1000 Mbps,56
Gauteng,Rural,36-50,Male,10-20k,10/10 Mbps,60
Gauteng,Rural,36-50,Male,10-20k,50/50 Mbps,95
Gauteng,Rural,36-50,Male,10-20k,100/100 Mbps,62
Gauteng,Rural,36-50,Male,10-20k,200/200 Mbps,17
Gauteng,Rural,36-50,Male,10-20k,500/500 Mbps,22
Gauteng,Rural,36-50,Male,10-20k,1000/1000 Mbps,86
Gauteng,Rural,36-50,Male,20-40k,10/10 Mbps,14
Gauteng,Rural,36-50,Male,20-40k,50/50 Mbps,53
Gauteng,Rural,36-50,Male,20-40k,100/100 Mbps,21
Gauteng,Rural,36-50,Male,20-40k,200/200 Mbps,63
Gauteng,Rural,36-50,Male,20-40k,500/500 Mbps,26
Gauteng,Rural,36-50,Male,20-40k,1000/1000 Mbps,7
Gauteng,Rural,36-50,Male,40k+,10/10 Mbps,17
Gauteng,Rural,36-50,Male,40k+,50/50 Mbps,13
Gauteng,Rural,36-50,Male,40k+,100/100 Mbps,80
Gauteng,Rural,36-50,Male,40k+,200/200 Mbps,6
Gauteng,Rural,36-50,Male,40k+,500/500 Mbps,96
Gauteng,Rural,36-50,Male,40k+,1000/1000 Mbps,18
Gauteng,Rural,36-50,Female,<10k,10/10 Mbps,41
Gauteng,Rural,36-50,Female,<10k,50/50 Mbps,24
Gauteng,Rural,36-50,Female,<10k,100/100 Mbps,31
Gauteng,Rural,36-50,Female,<10k,200/200 Mbps,55
Gauteng,Rural,36-50,Female,<10k,500/500 Mbps,75
Gauteng,Rural,36-50,Female,<10k,1000/1000 Mbps,38
Gauteng,Rural,36-50,Female,10-20k,10/10 Mbps,98
Gauteng,Rural,36-50,Female,10-20k,50/50 Mbps,25
Gauteng,Rural,36-50,Female,10-20k,100/100 Mbps,92
Gauteng,Rural,36-50,Female,10-20k,200/200 Mbps,31
Gauteng,Rural,36-50,Female,10-20k,500/500 Mbps,77
Gauteng,Rural,36-50,Female,10-20k,1000/1000 Mbps,37
Gauteng,Rural,36-50,Female,20-40k,10/10 Mbps,13
Gauteng,Rural,36-50,Female,20-40k,50/50 Mbps,92
Gauteng,Rural,36-50,Female,20-40k,100/100 Mbps,79
Gauteng,Rural,36-50,Female,20-40k,200/200 Mbps,58
Gauteng,Rural,36-50,Female,20-40k,500/500 Mbps,87
Gauteng,Rural,36-50,Female,20-40k,1000/1000 Mbps,98
Gauteng,Rural,36-50,Female,40k+,10/10 Mbps,80
Gauteng,Rural,36-50,Female,40k+,50/50 Mbps,22
Gauteng,Rural,36-50,Female,40k+,100/100 Mbps,14
Gauteng,Rural,36-50,Female,40k+,200/200 Mbps,18
Gauteng,Rural,36-50,Female,40k+,500/500 Mbps,86
Gauteng,Rural,36-50,Female,40k+,1000/1000 Mbps,20
Gauteng,Rural,36-50,Other,<10k,10/10 Mbps,24
Gauteng,Rural,36-50,Other,<10k,50/50 Mbps,45
Gauteng,Rural,36-50,Other,<10k,100/100 Mbps,95
Gauteng,Rural,36-50,Other,<10k,200/200 Mbps,88
Gauteng,Rural,36-50,Other,<10k,500/500 Mbps,21
Gauteng,Rural,36-50,Other,<10k,1000/1000 Mbps,77
Gauteng,Rural,36-50,Other,10-20k,10/10 Mbps,91
Gauteng,Rural,36-50,Other,10-20k,50/50 Mbps,46
Gauteng,Rural,36-50,Other,10-20k,100/100 Mbps,29
Gauteng,Rural,36-50,Other,10-20k,200/200 Mbps,70
Gauteng,Rural,36-50,Other,10-20k,500/500 Mbps,21
Gauteng,Rural,36-50,Other,10-20k,1000/1000 Mbps,19
Gauteng,Rural,36-50,Other,20-40k,10/10 Mbps,35
Gauteng,Rural,36-50,Other,20-40k,50/50 Mbps,31
Gauteng,Rural,36-50,Other,20-40k,100/100 Mbps,10
Gauteng,Rural,36-50,Other,20-40k,200/200 Mbps,85
Gauteng,Rural,36-50,Other,20-40k,500/500 Mbps,74
Gauteng,Rural,36-50,Other,20-40k,1000/1000 Mbps,8
Gauteng,Rural,36-50,Other,40k+,10/10 Mbps,93
Gauteng,Rural,36-50,Other,40k+,50/50 Mbps,48
Gauteng,Rural,36-50,Other,40k+,100/100 Mbps,30
Gauteng,Rural,36-50,Other,40k+,200/200 Mbps,31
Gauteng,Rural,36-50,Other,40k+,500/500 Mbps,43
Gauteng,Rural,36-50,Other,40k+,1000/1000 Mbps,63
Gauteng,Rural,51+,Male,<10k,10/10 Mbps,77
Gauteng,Rural,51+,Male,<10k,50/50 Mbps,37
Gauteng,Rural,51+,Male,<10k,100/100 Mbps,11
Gauteng,Rural,51+,Male,<10k,200/200 Mbps,13
Gauteng,Rural,51+,Male,<10k,500/500 Mbps,76
Gauteng,Rural,51+,Male,<10k,1000/1000 Mbps,48
Gauteng,Rural,51+,Male,10-20k,10/10 Mbps,5
Gauteng,Rural,51+,Male,10-20k,50/50 Mbps,16
Gauteng,Rural,51+,Male,10-20k,100/100 Mbps,25
Gauteng,Rural,51+,Male,10-20k,200/200 Mbps,94
Gauteng,Rural,51+,Male,10-20k,500/500 Mbps,17
Gauteng,Rural,51+,Male,10-20k,1000/1000 Mbps,74
Gauteng,Rural,51+,Male,20-40k,10/10 Mbps,64
Gauteng,Rural,51+,Male,20-40k,50/50 Mbps,29
Gauteng,Rural,51+,Male,20-40k,100/100 Mbps,87
Gauteng,Rural,51+,Male,20-40k,200/200 Mbps,37
Gauteng,Rural,51+,Male,20-40k,500/500 Mbps,95
Gauteng,Rural,51+,Male,20-40k,1000/1000 Mbps,92
Gauteng,Rural,51+,Male,40k+,10/10 Mbps,25
Gauteng,Rural,51+,Male,40k+,50/50 Mbps,61
Gauteng,Rural,51+,Male,40k+,100/100 Mbps,60
Gauteng,Rural,51+,Male,40k+,200/200 Mbps,70
Gauteng,Rural,51+,Male,40k+,500/500 Mbps,49
Gauteng,Rural,51+,Male,40k+,1000/1000 Mbps,99
Gauteng,Rural,51+,Female,<10k,10/10 Mbps,76
Gauteng,Rural,51+,Female,<10k,50/50 Mbps,80
Gauteng,Rural,51+,Female,<10k,100/100 Mbps,45
Gauteng,Rural,51+,Female,<10k,200/200 Mbps,41
Gauteng,Rural,51+,Female,<10k,500/500 Mbps,88
Gauteng,Rural,51+,Female,<10k,1000/1000 Mbps,28
Gauteng,Rural,51+,Female,10-20k,10/10 Mbps,78
Gauteng,Rural,51+,Female,10-20k,50/50 Mbps,22
Gauteng,Rural,51+,Female,10-20k,100/100 Mbps,36
Gauteng,Rural,51+,Female,10-20k,200/200 Mbps,11
Gauteng,Rural,51+,Female,10-20k,500/500 Mbps,83
Gauteng,Rural,51+,Female,10-20k,1000/1000 Mbps,40
Gauteng,Rural,51+,Female,20-40k,10/10 Mbps,34
Gauteng,Rural,51+,Female,20-40k,50/50 Mbps,84
Gauteng,Rural,51+,Female,20-40k,100/100 Mbps,81
Gauteng,Rural,51+,Female,20-40k,200/200 Mbps,31
Gauteng,Rural,51+,Female,20-40k,500/500 Mbps,90
Gauteng,Rural,51+,Female,20-40k,1000/1000 Mbps,77
Gauteng,Rural,51+,Female,40k+,10/10 Mbps,74
Gauteng,Rural,51+,Female,40k+,50/50 Mbps,32
Gauteng,Rural,51+,Female,40k+,100/100 Mbps,23
Gauteng,Rural,51+,Female,40k+,200/200 Mbps,84
Gauteng,Rural,51+,Female,40k+,500/500 Mbps,95
Gauteng,Rural,51+,Female,40k+,1000/1000 Mbps,43
Gauteng,Rural,51+,Other,<10k,10/10 Mbps,67
Gauteng,Rural,51+,Other,<10k,50/50 Mbps,51
Gauteng,Rural,51+,Other,<10k,100/100 Mbps,72
Gauteng,Rural,51+,Other,<10k,200/200 Mbps,57
Gauteng,Rural,51+,Other,<10k,500/500 Mbps,20
Gauteng,Rural,51+,Other,<10k,1000/1000 Mbps,86
