Month,Province,Campaign,Lead Source,Package,Leads Generated,Conversion Rate,Leads Converted
2025-04-30,Western Cape,Outdoor,Local Radio,10/10 Mbps,177,0.11,19
2025-04-30,Western Cape,Outdoor,Local Radio,50/50 Mbps,167,0.05,8
2025-04-30,Western Cape,Outdoor,Local Radio,100/100 Mbps,38,0.08,3
2025-04-30,Western Cape,Outdoor,Local Radio,200/200 Mbps,194,0.17,32
2025-04-30,Western Cape,Outdoor,Local Radio,500/500 Mbps,30,0.1,3
2025-04-30,Western Cape,Outdoor,Local Radio,1000/1000 Mbps,183,0.06,10
2025-04-30,Western Cape,Events,Facebook,10/10 Mbps,34,0.06,2
2025-04-30,Western Cape,Events,Facebook,50/50 Mbps,134,0.11,14
2025-04-30,Western Cape,Events,Facebook,100/100 Mbps,69,0.15,10
2025-04-30,Western Cape,Events,Facebook,200/200 Mbps,260,0.19,49
2025-04-30,Western Cape,Events,Facebook,500/500 Mbps,41,0.08,3
2025-04-30,Western Cape,Events,Facebook,1000/1000 Mbps,268,0.1,26
2025-04-30,Western Cape,Events,Google,10/10 Mbps,192,0.15,28
2025-04-30,Western Cape,Events,Google,50/50 Mbps,181,0.13,23
2025-04-30,Western Cape,Events,Google,100/100 Mbps,41,0.07,2
2025-04-30,Western Cape,Events,Google,200/200 Mbps,268,0.18,48
2025-04-30,Western Cape,Events,Google,500/500 Mbps,148,0.19,28
2025-04-30,Western Cape,Events,Google,1000/1000 Mbps,234,0.07,16
2025-04-30,Western Cape,Events,Word of Mouth,10/10 Mbps,149,0.15,22
2025-04-30,Western Cape,Events,Word of Mouth,50/50 Mbps,43,0.14,6
2025-04-30,Western Cape,Events,Word of Mouth,100/100 Mbps,56,0.09,5
2025-04-30,Western Cape,Events,Word of Mouth,200/200 Mbps,251,0.2,50
2025-04-30,Western Cape,Events,Word of Mouth,500/500 Mbps,117,0.18,21
2025-04-30,Western Cape,Events,Word of Mouth,1000/1000 Mbps,260,0.11,28
2025-04-30,Western Cape,Events,Local Radio,10/10 Mbps,268,0.16,42
2025-04-30,Western Cape,Events,Local Radio,50/50 Mbps,295,0.09,26
2025-04-30,Western Cape,Events,Local Radio,100/100 Mbps,53,0.18,9
2025-04-30,Western Cape,Events,Local Radio,200/200 Mbps,213,0.06,12
2025-04-30,Western Cape,Events,Local Radio,500/500 Mbps,254,0.07,17
2025-04-30,Western Cape,Events,Local Radio,1000/1000 Mbps,131,0.19,24
2025-04-30,KwaZulu-Natal,Digital Ads,Facebook,10/10 Mbps,37,0.11,4
2025-04-30,KwaZulu-Natal,Digital Ads,Facebook,50/50 Mbps,120,0.06,7
2025-04-30,KwaZulu-Natal,Digital Ads,Facebook,100/100 Mbps,272,0.08,21
2025-04-30,KwaZulu-Natal,Digital Ads,Facebook,200/200 Mbps,111,0.13,14
2025-04-30,KwaZulu-Natal,Digital Ads,Facebook,500/500 Mbps,178,0.19,33
2025-04-30,KwaZulu-Natal,Digital Ads,Facebook,1000/1000 Mbps,117,0.16,18
2025-04-30,KwaZulu-Natal,Digital Ads,Google,10/10 Mbps,152,0.1,15
2025-04-30,KwaZulu-Natal,Digital Ads,Google,50/50 Mbps,89,0.1,8
2025-04-30,KwaZulu-Natal,Digital Ads,Google,100/100 Mbps,59,0.2,11
2025-04-30,KwaZulu-Natal,Digital Ads,Google,200/200 Mbps,95,0.12,11
2025-04-30,KwaZulu-Natal,Digital Ads,Google,500/500 Mbps,144,0.13,18
2025-04-30,KwaZulu-Natal,Digital Ads,Google,1000/1000 Mbps,142,0.16,22
2025-04-30,KwaZulu-Natal,Digital Ads,Word of Mouth,10/10 Mbps,138,0.09,12
2025-04-30,KwaZulu-Natal,Digital Ads,Word of Mouth,50/50 Mbps,239,0.1,23
2025-04-30,KwaZulu-Natal,Digital Ads,Word of Mouth,100/100 Mbps,193,0.09,17
2025-04-30,KwaZulu-Natal,Digital Ads,Word of Mouth,200/200 Mbps,72,0.1,7
2025-04-30,KwaZulu-Natal,Digital Ads,Word of Mouth,500/500 Mbps,161,0.11,17
2025-04-30,KwaZulu-Natal,Digital Ads,Word of Mouth,1000/1000 Mbps,220,0.12,26
2025-04-30,KwaZulu-Natal,Digital Ads,Local Radio,10/10 Mbps,54,0.08,4
2025-04-30,KwaZulu-Natal,Digital Ads,Local Radio,50/50 Mbps,116,0.06,6
2025-04-30,KwaZulu-Natal,Digital Ads,Local Radio,100/100 Mbps,122,0.06,7
2025-04-30,KwaZulu-Natal,Digital Ads,Local Radio,200/200 Mbps,256,0.07,17
2025-04-30,KwaZulu-Natal,Digital Ads,Local Radio,500/500 Mbps,160,0.13,20
2025-04-30,KwaZulu-Natal,Digital Ads,Local Radio,1000/1000 Mbps,292,0.12,35
2025-04-30,KwaZulu-Natal,Referral,Facebook,10/10 Mbps,85,0.15,12
2025-04-30,KwaZulu-Natal,Referral,Facebook,50/50 Mbps,178,0.2,35
2025-04-30,KwaZulu-Natal,Referral,Facebook,100/100 Mbps,247,0.14,34
2025-04-30,KwaZulu-Natal,Referral,Facebook,200/200 Mbps,125,0.06,7
2025-04-30,KwaZulu-Natal,Referral,Facebook,500/500 Mbps,243,0.12,29
2025-04-30,KwaZulu-Natal,Referral,Facebook,1000/1000 Mbps,29,0.09,2
2025-04-30,KwaZulu-Natal,Referral,Google,10/10 Mbps,136,0.14,19
2025-04-30,KwaZulu-Natal,Referral,Google,50/50 Mbps,113,0.06,6
2025-04-30,KwaZulu-Natal,Referral,Google,100/100 Mbps,257,0.17,43
2025-04-30,KwaZulu-Natal,Referral,Google,200/200 Mbps,277,0.08,22
2025-04-30,KwaZulu-Natal,Referral,Google,500/500 Mbps,252,0.13,32
2025-04-30,KwaZulu-Natal,Referral,Google,1000/1000 Mbps,99,0.16,15
2025-04-30,KwaZulu-Natal,Referral,Word of Mouth,10/10 Mbps,33,0.18,5
2025-04-30,KwaZulu-Natal,Referral,Word of Mouth,50/50 Mbps,297,0.15,44
2025-04-30,KwaZulu-Natal,Referral,Word of Mouth,100/100 Mbps,289,0.16,46
2025-04-30,KwaZulu-Natal,Referral,Word of Mouth,200/200 Mbps,211,0.1,21
2025-04-30,KwaZulu-Natal,Referral,Word of Mouth,500/500 Mbps,118,0.09,10
2025-04-30,KwaZulu-Natal,Referral,Word of Mouth,1000/1000 Mbps,252,0.06,15
2025-04-30,KwaZulu-Natal,Referral,Local Radio,10/10 Mbps,70,0.12,8
2025-04-30,KwaZulu-Natal,Referral,Local Radio,50/50 Mbps,60,0.08,4
2025-04-30,KwaZulu-Natal,Referral,Local Radio,100/100 Mbps,53,0.08,4
2025-04-30,KwaZulu-Natal,Referral,Local Radio,200/200 Mbps,180,0.08,14
2025-04-30,KwaZulu-Natal,Referral,Local Radio,500/500 Mbps,201,0.06,12
2025-04-30,KwaZulu-Natal,Referral,Local Radio,1000/1000 Mbps,92,0.13,11
2025-04-30,KwaZulu-Natal,Outdoor,Facebook,10/10 Mbps,294,0.1,29
2025-04-30,KwaZulu-Natal,Outdoor,Facebook,50/50 Mbps,151,0.18,27
2025-04-30,KwaZulu-Natal,Outdoor,Facebook,100/100 Mbps,117,0.16,18
2025-04-30,KwaZulu-Natal,Outdoor,Facebook,200/200 Mbps,247,0.14,34
2025-04-30,KwaZulu-Natal,Outdoor,Facebook,500/500 Mbps,138,0.16,22
2025-04-30,KwaZulu-Natal,Outdoor,Facebook,1000/1000 Mbps,104,0.18,18
2025-04-30,KwaZulu-Natal,Outdoor,Google,10/10 Mbps,22,0.08,1
2025-04-30,KwaZulu-Natal,Outdoor,Google,50/50 Mbps,299,0.1,29
2025-04-30,KwaZulu-Natal,Outdoor,Google,100/100 Mbps,56,0.19,10
2025-04-30,KwaZulu-Natal,Outdoor,Google,200/200 Mbps,261,0.11,28
2025-04-30,KwaZulu-Natal,Outdoor,Google,500/500 Mbps,135,0.15,20
2025-04-30,KwaZulu-Natal,Outdoor,Google,1000/1000 Mbps,123,0.1,12
2025-04-30,KwaZulu-Natal,Outdoor,Word of Mouth,10/10 Mbps,295,0.14,41
2025-04-30,KwaZulu-Natal,Outdoor,Word of Mouth,50/50 Mbps,57,0.16,9
2025-04-30,KwaZulu-Natal,Outdoor,Word of Mouth,100/100 Mbps,148,0.15,22
2025-04-30,KwaZulu-Natal,Outdoor,Word of Mouth,200/200 Mbps,218,0.09,19
2025-04-30,KwaZulu-Natal,Outdoor,Word of Mouth,500/500 Mbps,95,0.18,17
2025-04-30,KwaZulu-Natal,Outdoor,Word of Mouth,1000/1000 Mbps,183,0.18,32
2025-04-30,KwaZulu-Natal,Outdoor,Local Radio,10/10 Mbps,280,0.17,47
2025-04-30,KwaZulu-Natal,Outdoor,Local Radio,50/50 Mbps,25,0.1,2
2025-04-30,KwaZulu-Natal,Outdoor,Local Radio,100/100 Mbps,266,0.08,21
2025-04-30,KwaZulu-Natal,Outdoor,Local Radio,200/200 Mbps,180,0.12,21
2025-04-30,KwaZulu-Natal,Outdoor,Local Radio,500/500 Mbps,82,0.11,9
2025-04-30,KwaZulu-Natal,Outdoor,Local Radio,1000/1000 Mbps,133,0.18,23
2025-04-30,KwaZulu-Natal,Events,Facebook,10/10 Mbps,33,0.12,3
2025-04-30,KwaZulu-Natal,Events,Facebook,50/50 Mbps,106,0.08,8
2025-04-30,KwaZulu-Natal,Events,Facebook,100/100 Mbps,92,0.17,15
2025-04-30,KwaZulu-Natal,Events,Facebook,200/200 Mbps,198,0.12,23
2025-04-30,KwaZulu-Natal,Events,Facebook,500/500 Mbps,83,0.1,8
2025-04-30,KwaZulu-Natal,Events,Facebook,1000/1000 Mbps,194,0.15,29
2025-04-30,KwaZulu-Natal,Events,Google,10/10 Mbps,152,0.11,16
2025-04-30,KwaZulu-Natal,Events,Google,50/50 Mbps,125,0.12,15
2025-04-30,KwaZulu-Natal,Events,Google,100/100 Mbps,277,0.16,44
2025-04-30,KwaZulu-Natal,Events,Google,200/200 Mbps,90,0.08,7
2025-04-30,KwaZulu-Natal,Events,Google,500/500 Mbps,188,0.07,13
2025-04-30,KwaZulu-Natal,Events,Google,1000/1000 Mbps,244,0.08,19
2025-04-30,KwaZulu-Natal,Events,Word of Mouth,10/10 Mbps,24,0.16,3
2025-04-30,KwaZulu-Natal,Events,Word of Mouth,50/50 Mbps,96,0.18,17
2025-04-30,KwaZulu-Natal,Events,Word of Mouth,100/100 Mbps,227,0.08,18
2025-04-30,KwaZulu-Natal,Events,Word of Mouth,200/200 Mbps,119,0.07,8
2025-04-30,KwaZulu-Natal,Events,Word of Mouth,500/500 Mbps,261,0.16,41
2025-04-30,KwaZulu-Natal,Events,Word of Mouth,1000/1000 Mbps,292,0.2,58
2025-04-30,KwaZulu-Natal,Events,Local Radio,10/10 Mbps,58,0.08,4
2025-04-30,KwaZulu-Natal,Events,Local Radio,50/50 Mbps,230,0.15,34
2025-04-30,KwaZulu-Natal,Events,Local Radio,100/100 Mbps,26,0.1,2
2025-04-30,KwaZulu-Natal,Events,Local Radio,200/200 Mbps,233,0.05,11
2025-04-30,KwaZulu-Natal,Events,Local Radio,500/500 Mbps,232,0.12,27
2025-04-30,KwaZulu-Natal,Events,Local Radio,1000/1000 Mbps,213,0.09,19
2025-04-30,Eastern Cape,Digital Ads,Facebook,10/10 Mbps,150,0.17,25
2025-04-30,Eastern Cape,Digital Ads,Facebook,50/50 Mbps,69,0.18,12
2025-04-30,Eastern Cape,Digital Ads,Facebook,100/100 Mbps,280,0.06,16
2025-04-30,Eastern Cape,Digital Ads,Facebook,200/200 Mbps,245,0.09,22
2025-04-30,Eastern Cape,Digital Ads,Facebook,500/500 Mbps,155,0.09,13
2025-04-30,Eastern Cape,Digital Ads,Facebook,1000/1000 Mbps,97,0.09,8
2025-04-30,Eastern Cape,Digital Ads,Google,10/10 Mbps,215,0.09,19
2025-04-30,Eastern Cape,Digital Ads,Google,50/50 Mbps,101,0.18,18
2025-04-30,Eastern Cape,Digital Ads,Google,100/100 Mbps,195,0.11,21
2025-04-30,Eastern Cape,Digital Ads,Google,200/200 Mbps,223,0.06,13
2025-04-30,Eastern Cape,Digital Ads,Google,500/500 Mbps,250,0.18,45
2025-04-30,Eastern Cape,Digital Ads,Google,1000/1000 Mbps,250,0.17,42
2025-04-30,Eastern Cape,Digital Ads,Word of Mouth,10/10 Mbps,167,0.07,11
2025-04-30,Eastern Cape,Digital Ads,Word of Mouth,50/50 Mbps,114,0.18,20
2025-04-30,Eastern Cape,Digital Ads,Word of Mouth,100/100 Mbps,209,0.15,31
2025-04-30,Eastern Cape,Digital Ads,Word of Mouth,200/200 Mbps,195,0.2,39
2025-04-30,Eastern Cape,Digital Ads,Word of Mouth,500/500 Mbps,250,0.16,40
2025-04-30,Eastern Cape,Digital Ads,Word of Mouth,1000/1000 Mbps,292,0.15,43
2025-04-30,Eastern Cape,Digital Ads,Local Radio,10/10 Mbps,258,0.17,43
2025-04-30,Eastern Cape,Digital Ads,Local Radio,50/50 Mbps,118,0.15,17
2025-04-30,Eastern Cape,Digital Ads,Local Radio,100/100 Mbps,74,0.1,7
2025-04-30,Eastern Cape,Digital Ads,Local Radio,200/200 Mbps,262,0.16,41
2025-04-30,Eastern Cape,Digital Ads,Local Radio,500/500 Mbps,159,0.07,11
2025-04-30,Eastern Cape,Digital Ads,Local Radio,1000/1000 Mbps,221,0.18,39
2025-04-30,Eastern Cape,Referral,Facebook,10/10 Mbps,72,0.17,12
2025-04-30,Eastern Cape,Referral,Facebook,50/50 Mbps,76,0.09,6
2025-04-30,Eastern Cape,Referral,Facebook,100/100 Mbps,28,0.18,5
2025-04-30,Eastern Cape,Referral,Facebook,200/200 Mbps,108,0.2,21
2025-04-30,Eastern Cape,Referral,Facebook,500/500 Mbps,108,0.14,15
2025-04-30,Eastern Cape,Referral,Facebook,1000/1000 Mbps,290,0.09,26
2025-04-30,Eastern Cape,Referral,Google,10/10 Mbps,245,0.14,34
2025-04-30,Eastern Cape,Referral,Google,50/50 Mbps,240,0.08,19
2025-04-30,Eastern Cape,Referral,Google,100/100 Mbps,193,0.11,21
2025-04-30,Eastern Cape,Referral,Google,200/200 Mbps,229,0.09,20
2025-04-30,Eastern Cape,Referral,Google,500/500 Mbps,200,0.05,10
2025-04-30,Eastern Cape,Referral,Google,1000/1000 Mbps,85,0.15,12
2025-04-30,Eastern Cape,Referral,Word of Mouth,10/10 Mbps,158,0.09,14
2025-04-30,Eastern Cape,Referral,Word of Mouth,50/50 Mbps,232,0.07,16
2025-04-30,Eastern Cape,Referral,Word of Mouth,100/100 Mbps,221,0.19,41
2025-04-30,Eastern Cape,Referral,Word of Mouth,200/200 Mbps,115,0.07,8
2025-04-30,Eastern Cape,Referral,Word of Mouth,500/500 Mbps,165,0.15,24
2025-04-30,Eastern Cape,Referral,Word of Mouth,1000/1000 Mbps,49,0.08,3
2025-04-30,Eastern Cape,Referral,Local Radio,10/10 Mbps,212,0.18,38
2025-04-30,Eastern Cape,Referral,Local Radio,50/50 Mbps,243,0.07,17
2025-04-30,Eastern Cape,Referral,Local Radio,100/100 Mbps,185,0.11,20
2025-04-30,Eastern Cape,Referral,Local Radio,200/200 Mbps,47,0.17,7
2025-04-30,Eastern Cape,Referral,Local Radio,500/500 Mbps,254,0.12,30
2025-04-30,Eastern Cape,Referral,Local Radio,1000/1000 Mbps,89,0.14,12
2025-04-30,Eastern Cape,Outdoor,Facebook,10/10 Mbps,281,0.16,44
2025-04-30,Eastern Cape,Outdoor,Facebook,50/50 Mbps,37,0.08,2
2025-04-30,Eastern Cape,Outdoor,Facebook,100/100 Mbps,215,0.15,32
2025-04-30,Eastern Cape,Outdoor,Facebook,200/200 Mbps,256,0.09,23
2025-04-30,Eastern Cape,Outdoor,Facebook,500/500 Mbps,60,0.18,10
2025-04-30,Eastern Cape,Outdoor,Facebook,1000/1000 Mbps,134,0.09,12
2025-04-30,Eastern Cape,Outdoor,Google,10/10 Mbps,83,0.1,8
2025-04-30,Eastern Cape,Outdoor,Google,50/50 Mbps,186,0.14,26
2025-04-30,Eastern Cape,Outdoor,Google,100/100 Mbps,283,0.13,36
2025-04-30,Eastern Cape,Outdoor,Google,200/200 Mbps,292,0.1,29
2025-04-30,Eastern Cape,Outdoor,Google,500/500 Mbps,78,0.17,13
2025-04-30,Eastern Cape,Outdoor,Google,1000/1000 Mbps,150,0.17,25
2025-04-30,Eastern Cape,Outdoor,Word of Mouth,10/10 Mbps,93,0.16,14
2025-04-30,Eastern Cape,Outdoor,Word of Mouth,50/50 Mbps,172,0.14,24
2025-04-30,Eastern Cape,Outdoor,Word of Mouth,100/100 Mbps,218,0.08,17
2025-04-30,Eastern Cape,Outdoor,Word of Mouth,200/200 Mbps,246,0.14,34
2025-04-30,Eastern Cape,Outdoor,Word of Mouth,500/500 Mbps,196,0.15,29
2025-04-30,Eastern Cape,Outdoor,Word of Mouth,1000/1000 Mbps,116,0.1,11
2025-04-30,Eastern Cape,Outdoor,Local Radio,10/10 Mbps,280,0.09,25
2025-04-30,Eastern Cape,Outdoor,Local Radio,50/50 Mbps,110,0.1,11
2025-04-30,Eastern Cape,Outdoor,Local Radio,100/100 Mbps,145,0.15,21
2025-04-30,Eastern Cape,Outdoor,Local Radio,200/200 Mbps,234,0.11,25
2025-04-30,Eastern Cape,Outdoor,Local Radio,500/500 Mbps,128,0.12,15
2025-04-30,Eastern Cape,Outdoor,Local Radio,1000/1000 Mbps,266,0.06,15
2025-04-30,Eastern Cape,Events,Facebook,10/10 Mbps,154,0.13,20
2025-04-30,Eastern Cape,Events,Facebook,50/50 Mbps,31,0.15,4
2025-04-30,Eastern Cape,Events,Facebook,100/100 Mbps,33,0.1,3
2025-04-30,Eastern Cape,Events,Facebook,200/200 Mbps,150,0.13,19
2025-04-30,Eastern Cape,Events,Facebook,500/500 Mbps,232,0.07,16
2025-04-30,Eastern Cape,Events,Facebook,1000/1000 Mbps,137,0.05,6
2025-04-30,Eastern Cape,Events,Google,10/10 Mbps,292,0.2,58
2025-04-30,Eastern Cape,Events,Google,50/50 Mbps,82,0.15,12
2025-04-30,Eastern Cape,Events,Google,100/100 Mbps,218,0.15,32
2025-04-30,Eastern Cape,Events,Google,200/200 Mbps,281,0.11,30
2025-04-30,Eastern Cape,Events,Google,500/500 Mbps,185,0.15,27
2025-04-30,Eastern Cape,Events,Google,1000/1000 Mbps,283,0.08,22
2025-04-30,Eastern Cape,Events,Word of Mouth,10/10 Mbps,220,0.07,15
2025-04-30,Eastern Cape,Events,Word of Mouth,50/50 Mbps,84,0.09,7
2025-04-30,Eastern Cape,Events,Word of Mouth,100/100 Mbps,261,0.14,36
2025-04-30,Eastern Cape,Events,Word of Mouth,200/200 Mbps,129,0.06,7
2025-04-30,Eastern Cape,Events,Word of Mouth,500/500 Mbps,274,0.19,52
2025-04-30,Eastern Cape,Events,Word of Mouth,1000/1000 Mbps,33,0.08,2
2025-04-30,Eastern Cape,Events,Local Radio,10/10 Mbps,214,0.07,14
2025-04-30,Eastern Cape,Events,Local Radio,50/50 Mbps,138,0.2,27
2025-04-30,Eastern Cape,Events,Local Radio,100/100 Mbps,255,0.16,40
2025-04-30,Eastern Cape,Events,Local Radio,200/200 Mbps,112,0.1,11
2025-04-30,Eastern Cape,Events,Local Radio,500/500 Mbps,63,0.05,3
2025-04-30,Eastern Cape,Events,Local Radio,1000/1000 Mbps,107,0.1,10
2025-05-31,Gauteng,Digital Ads,Facebook,10/10 Mbps,219,0.15,32
2025-05-31,Gauteng,Digital Ads,Facebook,50/50 Mbps,249,0.17,42
2025-05-31,Gauteng,Digital Ads,Facebook,100/100 Mbps,266,0.12,31
2025-05-31,Gauteng,Digital Ads,Facebook,200/200 Mbps,179,0.14,25
2025-05-31,Gauteng,Digital Ads,Facebook,500/500 Mbps,131,0.09,11
2025-05-31,Gauteng,Digital Ads,Facebook,1000/1000 Mbps,40,0.05,2
2025-05-31,Gauteng,Digital Ads,Google,10/10 Mbps,75,0.09,6
2025-05-31,Gauteng,Digital Ads,Google,50/50 Mbps,197,0.15,29
2025-05-31,Gauteng,Digital Ads,Google,100/100 Mbps,175,0.1,17
2025-05-31,Gauteng,Digital Ads,Google,200/200 Mbps,154,0.13,20
2025-05-31,Gauteng,Digital Ads,Google,500/500 Mbps,79,0.19,15
2025-05-31,Gauteng,Digital Ads,Google,1000/1000 Mbps,154,0.06,9
2025-05-31,Gauteng,Digital Ads,Word of Mouth,10/10 Mbps,183,0.13,23
2025-05-31,Gauteng,Digital Ads,Word of Mouth,50/50 Mbps,107,0.19,20
2025-05-31,Gauteng,Digital Ads,Word of Mouth,100/100 Mbps,123,0.11,13
2025-05-31,Gauteng,Digital Ads,Word of Mouth,200/200 Mbps,274,0.19,52
2025-05-31,Gauteng,Digital Ads,Word of Mouth,500/500 Mbps,63,0.07,4
2025-05-31,Gauteng,Digital Ads,Word of Mouth,1000/1000 Mbps,148,0.16,23
2025-05-31,Gauteng,Digital Ads,Local Radio,10/10 Mbps,194,0.13,25
2025-05-31,Gauteng,Digital Ads,Local Radio,50/50 Mbps,266,0.2,53
2025-05-31,Gauteng,Digital Ads,Local Radio,100/100 Mbps,37,0.13,4
2025-05-31,Gauteng,Digital Ads,Local Radio,200/200 Mbps,153,0.14,21
2025-05-31,Gauteng,Digital Ads,Local Radio,500/500 Mbps,223,0.06,13
2025-05-31,Gauteng,Digital Ads,Local Radio,1000/1000 Mbps,141,0.15,21
2025-05-31,Gauteng,Referral,Facebook,10/10 Mbps,188,0.15,28
2025-05-31,Gauteng,Referral,Facebook,50/50 Mbps,115,0.11,12
2025-05-31,Gauteng,Referral,Facebook,100/100 Mbps,58,0.16,9
2025-05-31,Gauteng,Referral,Facebook,200/200 Mbps,62,0.07,4
2025-05-31,Gauteng,Referral,Facebook,500/500 Mbps,122,0.08,9
2025-05-31,Gauteng,Referral,Facebook,1000/1000 Mbps,183,0.05,9
2025-05-31,Gauteng,Referral,Google,10/10 Mbps,115,0.07,8
2025-05-31,Gauteng,Referral,Google,50/50 Mbps,297,0.15,44
2025-05-31,Gauteng,Referral,Google,100/100 Mbps,146,0.08,11
2025-05-31,Gauteng,Referral,Google,200/200 Mbps,106,0.17,18
2025-05-31,Gauteng,Referral,Google,500/500 Mbps,202,0.08,16
2025-05-31,Gauteng,Referral,Google,1000/1000 Mbps,145,0.16,23
2025-05-31,Gauteng,Referral,Word of Mouth,10/10 Mbps,139,0.12,16
2025-05-31,Gauteng,Referral,Word of Mouth,50/50 Mbps,174,0.07,12
2025-05-31,Gauteng,Referral,Word of Mouth,100/100 Mbps,201,0.06,12
2025-05-31,Gauteng,Referral,Word of Mouth,200/200 Mbps,138,0.2,27
2025-05-31,Gauteng,Referral,Word of Mouth,500/500 Mbps,203,0.12,24
2025-05-31,Gauteng,Referral,Word of Mouth,1000/1000 Mbps,42,0.13,5
2025-05-31,Gauteng,Referral,Local Radio,10/10 Mbps,228,0.17,38
2025-05-31,Gauteng,Referral,Local Radio,50/50 Mbps,211,0.18,37
2025-05-31,Gauteng,Referral,Local Radio,100/100 Mbps,206,0.08,16
2025-05-31,Gauteng,Referral,Local Radio,200/200 Mbps,109,0.08,8
2025-05-31,Gauteng,Referral,Local Radio,500/500 Mbps,42,0.1,4
2025-05-31,Gauteng,Referral,Local Radio,1000/1000 Mbps,227,0.1,22
2025-05-31,Gauteng,Outdoor,Facebook,10/10 Mbps,292,0.15,43
2025-05-31,Gauteng,Outdoor,Facebook,50/50 Mbps,170,0.09,15
2025-05-31,Gauteng,Outdoor,Facebook,100/100 Mbps,53,0.19,10
2025-05-31,Gauteng,Outdoor,Facebook,200/200 Mbps,132,0.12,15
2025-05-31,Gauteng,Outdoor,Facebook,500/500 Mbps,194,0.06,11
2025-05-31,Gauteng,Outdoor,Facebook,1000/1000 Mbps,42,0.14,5
2025-05-31,Gauteng,Outdoor,Google,10/10 Mbps,199,0.13,25
2025-05-31,Gauteng,Outdoor,Google,50/50 Mbps,51,0.12,6
2025-05-31,Gauteng,Outdoor,Google,100/100 Mbps,81,0.09,7
2025-05-31,Gauteng,Outdoor,Google,200/200 Mbps,77,0.17,13
2025-05-31,Gauteng,Outdoor,Google,500/500 Mbps,130,0.1,13
2025-05-31,Gauteng,Outdoor,Google,1000/1000 Mbps,271,0.09,24
2025-05-31,Gauteng,Outdoor,Word of Mouth,10/10 Mbps,54,0.13,7
2025-05-31,Gauteng,Outdoor,Word of Mouth,50/50 Mbps,83,0.06,4
2025-05-31,Gauteng,Outdoor,Word of Mouth,100/100 Mbps,95,0.2,19
2025-05-31,Gauteng,Outdoor,Word of Mouth,200/200 Mbps,101,0.2,20
2025-05-31,Gauteng,Outdoor,Word of Mouth,500/500 Mbps,160,0.07,11
2025-05-31,Gauteng,Outdoor,Word of Mouth,1000/1000 Mbps,190,0.19,36
2025-05-31,Gauteng,Outdoor,Local Radio,10/10 Mbps,173,0.18,31
2025-05-31,Gauteng,Outdoor,Local Radio,50/50 Mbps,209,0.18,37
2025-05-31,Gauteng,Outdoor,Local Radio,100/100 Mbps,84,0.09,7
2025-05-31,Gauteng,Outdoor,Local Radio,200/200 Mbps,224,0.05,11
2025-05-31,Gauteng,Outdoor,Local Radio,500/500 Mbps,146,0.15,21
2025-05-31,Gauteng,Outdoor,Local Radio,1000/1000 Mbps,30,0.19,5
2025-05-31,Gauteng,Events,Facebook,10/10 Mbps,270,0.08,21
2025-05-31,Gauteng,Events,Facebook,50/50 Mbps,156,0.09,14
2025-05-31,Gauteng,Events,Facebook,100/100 Mbps,120,0.19,22
2025-05-31,Gauteng,Events,Facebook,200/200 Mbps,180,0.07,12
2025-05-31,Gauteng,Events,Facebook,500/500 Mbps,184,0.06,11
2025-05-31,Gauteng,Events,Facebook,1000/1000 Mbps,69,0.17,11
2025-05-31,Gauteng,Events,Google,10/10 Mbps,286,0.15,42
2025-05-31,Gauteng,Events,Google,50/50 Mbps,230,0.19,43
2025-05-31,Gauteng,Events,Google,100/100 Mbps,37,0.06,2
2025-05-31,Gauteng,Events,Google,200/200 Mbps,80,0.06,4
2025-05-31,Gauteng,Events,Google,500/500 Mbps,296,0.1,29
2025-05-31,Gauteng,Events,Google,1000/1000 Mbps,145,0.19,27
2025-05-31,Gauteng,Events,Word of Mouth,10/10 Mbps,149,0.17,25
2025-05-31,Gauteng,Events,Word of Mouth,50/50 Mbps,118,0.08,9
2025-05-31,Gauteng,Events,Word of Mouth,100/100 Mbps,69,0.11,7
2025-05-31,Gauteng,Events,Word of Mouth,200/200 Mbps,76,0.2,15
2025-05-31,Gauteng,Events,Word of Mouth,500/500 Mbps,156,0.06,9
2025-05-31,Gauteng,Events,Word of Mouth,1000/1000 Mbps,233,0.06,13
2025-05-31,Gauteng,Events,Local Radio,10/10 Mbps,94,0.11,10
2025-05-31,Gauteng,Events,Local Radio,50/50 Mbps,51,0.13,6
2025-05-31,Gauteng,Events,Local Radio,100/100 Mbps,186,0.19,35
2025-05-31,Gauteng,Events,Local Radio,200/200 Mbps,123,0.15,18
2025-05-31,Gauteng,Events,Local Radio,500/500 Mbps,187,0.12,22
2025-05-31,Gauteng,Events,Local Radio,1000/1000 Mbps,113,0.12,13
2025-05-31,Western Cape,Digital Ads,Facebook,10/10 Mbps,188,0.15,28
2025-05-31,Western Cape,Digital Ads,Facebook,50/50 Mbps,182,0.06,10
2025-05-31,Western Cape,Digital Ads,Facebook,100/100 Mbps,267,0.14,37
2025-05-31,Western Cape,Digital Ads,Facebook,200/200 Mbps,137,0.14,19
2025-05-31,Western Cape,Digital Ads,Facebook,500/500 Mbps,254,0.11,27
2025-05-31,Western Cape,Digital Ads,Facebook,1000/1000 Mbps,198,0.12,23
2025-05-31,Western Cape,Digital Ads,Google,10/10 Mbps,297,0.08,23
2025-05-31,Western Cape,Digital Ads,Google,50/50 Mbps,53,0.11,5
